smiles,herg
OC(=O)\C=C\c1ccccc1,0.0
CC1(C)OC(=O)NC1=O,0.0
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,1.0
NCC1(CC(=O)O)CCCCC1,0.0
COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccccc3nc4ccccc24,1.0
COc1ccccc1NC(=O)Nc2nc(nc3ccccc23)c4cccnc4,0.0
COCc1nc2C(=O)N(C)C(=O)N(CC(C)C)c2[nH]1,0.0
NCCCS(=O)(=O)[O-],0.0
CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H]([C@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@@H]1CCNC(=O)[C@H](NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@H](CNC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCN)NC1=O)C(C)C)[C@H](C)O,0.0
Cc1ccc(cc1)S(=O)(=O)NC(=O)NC2CCCCCCC2,0.0
CC(=O)Nc1ccc(OC(=O)C)cc1,0.0
Oc1cc(cc(c1O)[N+](=O)[O-])C(=O)c2ccccc2F,0.0
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@@H](SC1(C)C)[C@H](\N=C/N3CCCCCC3)C2=O,0.0
C[N+]1(CC=C)CCC23[C@H]4Oc5c(O)ccc(CC1[C@]2(O)CCC4=O)c35,0.0
CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,0.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@H]4CC[C@@]3(O)C2)C6=CC(=O)OC6)[C@@H](O)[C@H](O)[C@H]1O,0.0
CS(=N)(=O)CC[C@H](N)C(=O)O,0.0
CC(C)NC[C@H](O)c1ccc(O)c(O)c1,0.0
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.0
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.0
CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2,1.0
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(=O)C(C[C@]35C)C#N)[C@@H]1CC[C@@H]2O,0.0
CCC(=O)O[C@@]1([C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C)C(=O)CCl,0.0
CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0.0
CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,0.0
OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(Br)C(=O)NC2=O,0.0
NC(C(O)c1ccc(O)c(O)c1)C(=O)O,0.0
C(N1CCN(CC1)c2ncccn2)c3ccc4OCOc4c3,0.0
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,0.0
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,0.0
NC(=O)C1c2ccccc2CCc3ccccc13,0.0
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0.0
CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)O,0.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,0.0
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)c2nc3cc(Cl)c(Cl)cc3[nH]2,0.0
OC[C@@H]1O[C@@](CO)(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,0.0
CN\C(=N\C#N)\NCCSCc1nc[nH]c1C,0.0
Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,1.0
NC(=O)OC[C@H](O)COc1ccc(Cl)cc1,0.0
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0.0
CCC(=O)c1ccc2Sc3ccccc3N(CCCN(C)C)c2c1,1.0
CC[C@]12CCCN3CCc4c(C13)n(c5ccccc45)[C@@](O)(C2)C(=O)OC,1.0
Cn1cc(O)nc1NC(=O)Nc2cccc(Cl)c2,0.0
Oc1ccc(\C=C/c2cc(O)cc(O)c2)cc1,0.0
CCN(CC)CCSC(=O)C(c1ccccc1)c2ccccc2,1.0
CCCCCCCCCCCCCCCCCCCCCCO,0.0
CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(=C\C=C\[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H]([C@H]1C)C(=O)OC)C)cc([O-])c4c3C2=O,0.0
Oc1cc2C(=O)Oc3c(O)c(O)cc4C(=O)Oc(c1O)c2c34,0.0
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,0.0
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(O)cc(C)c2O1,0.0
CC1C(=O)N(C)C(=O)c2[nH]cnc12,0.0
COC1(COc2ccccc2O1)C3=NCCN3,0.0
CO[C@@]1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)[C@@H]3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C,1.0
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,0.0
Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,1.0
CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.0
Cc1cc(O)c2C(=O)c3c(O)cc(O)c4C(=O)C(C)(C)c5cc(O)c1c2c5c34,1.0
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,0.0
NC(=S)N\N=C\c1cccnc1,0.0
NC(=O)CN1CCCC1=O,0.0
Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,0.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O,0.0
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1c2ccc(Cn3c(CC)nc4c(C)cc(C)nc34)cc2,1.0
C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@H](CNS(=O)(=O)N)C3,0.0
NCC[C@H](O)C(=O)N[C@@H]1C[C@@H](N)[C@@H](O[C@@H]2O[C@@H](CN)[C@@H](O)[C@@H](O)[C@H]2N)[C@@H](O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H]3O)[C@H]1O,0.0
NC(=N)c1ccc(\C=C\c2ccc(cc2O)C(=N)N)cc1,0.0
NNc1nnc(NN)c2ccccc12,0.0
Cc1cc(O)c2ccccc2c1O,0.0
CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)O,0.0
CC(C)(C)c1onc(O)c1CC([NH3+])C(=O)[O-],0.0
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c3cc(Cl)ccc13,1.0
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)O,0.0
C[C@@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]34C)[C@H]1CC[C@H]2C(=O)CO,0.0
CC(Cc1ccccc1)(NC(=O)CN)c2ccccc2,0.0
CCOC(=O)N1C=CN(C)C1=S,0.0
CCCC[C@H](O)c1ccccc1,0.0
N[C@H]1CSSC[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc3ccc(O)cc3)NC1=O)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N,0.0
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCN(C)CC3,0.0
C[C@@H]1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)N,0.0
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,0.0
CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CC[C@]12C,0.0
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,0.0
C[C@H](Cn1cnc2c(N)ncnc12)OCP(=O)(O)O,0.0
CO[C@@]1(NC(=O)CSCC#N)[C@@H]2SCC(=C(N2C1=O)C(=O)[O-])CSc3nnnn3C,0.0
CS(=O)(=O)Nc1ccc(cc1Oc2ccccc2)[N+](=O)[O-],0.0
C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)CCC3=C)\CCC[C@]12C,0.0
Nc1oc2ccc(Cl)cc2n1,0.0
OC(CCN1CCCCC1)(c2ccccc2)c3ccccc3,1.0
COc1ccc(\C=C\C(=O)O)cc1,0.0
C#CCN[C@@H]1CCc2ccccc12,0.0
NC1(CCc2cc(ccc12)C(=O)O)C(=O)O,0.0
COc1ccc(OC)c(c1)C(O)C(C)N,0.0
CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCNCC3,0.0
NCCc1ccc(O)cc1,0.0
OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,0.0
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+](=O)[O-],0.0
CC1CCC(CC1)NC(=O)N(CCCl)N=O,0.0
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)CCC3=C)\CCC[C@]12C,0.0
CC(C)C(=O)OCC(=O)[C@@]12OC(O[C@@H]1CC3C4CCC5=CC(=O)C=C[C@]5(C)C4[C@@H](O)C[C@]23C)C6CCCCC6,1.0
C[C@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=C(C(=O)N)C(=O)[C@]3(O)C(=C2C(=O)c4c(O)cccc14)O)O,0.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0.0
CCCN(CCC)CCc1cccc2NC(=O)Cc12,1.0
N[C@H](C(=O)O)c1cc(O)cc(O)c1,0.0
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(=O)O,0.0
NC(CCCCCP(=O)(O)O)C(=O)O,0.0
Clc1ccc2N(CC3CC3)C(=O)CN=C(c4ccccc4)c2c1,0.0
Fc1ccc(cc1)C(CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4)c5ccc(F)cc5,1.0
OCC(Br)(CO)[N+](=O)[O-],0.0
CCCCC(CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N,0.0
NCCC(O)(P(=O)(O)O)P(=O)(O)O,0.0
CCN1C=C(C(=O)[O-])C(=O)c2ccc(C)nc12,0.0
COc1ccc(cc1)C(=O)N2CCCC2=O,0.0
Cc1ncc(CO)c(C=O)c1O,0.0
CCCc1c(O)c(ccc1OCCCCc2nn[nH]n2)C(=O)C,0.0
O=C1c2ccccc2c3n[nH]c4cccc1c34,0.0
CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]12C,0.0
CCOC(=O)\C=C(/C)\C=C\CC(C)CCCC(C)C,0.0
CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nnn[nH]5,0.0
NC1=CC(=CNC1=O)c2ccncc2,0.0
O=C1CCC(=NN1)c2ccc(cc2)n3ccnc3,0.0
COc1ccc(cc1C23CC4CC(CC(C4)C2)C3)c5ccc6cc(ccc6c5)C(=O)O,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@H]2O,0.0
CN\C(=N/c1ccc(cc1)C2=NNC(=O)CC2C)\NC#N,0.0
Cc1ccc(cc1)C(=O)O[C@H]([C@H](OC(=O)c2ccc(C)cc2)C(=O)O)C(=O)O,0.0
CC(=O)Oc1ccccc1C(=O)Nc2ncc(s2)[N+](=O)[O-],0.0
COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@@H](CO[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@@H](O)[C@H]4O)cc3O2,0.0
Oc1c(Br)cc(\C=C\2/C(=O)Nc3ccc(I)cc23)cc1Br,1.0
OC(=O)[C@@H]1CCCN1,0.0
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,0.0
NO,0.0
CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,0.0
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,0.0
CCc1ccc(cc1)S(=O)(=O)O,0.0
CC1CC(CC(C)(C)C1)OC(=O)c2ccccc2O,1.0
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,0.0
CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c3ccccc3,1.0
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0
CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]3(O)C(=O)C[C@@](C)(O[C@]13C)C=C,0.0
NC(=N)NC(=N)Nc1cccc(Cl)c1,1.0
COc1cc(ccc1O)C(=S)N2CCOCC2,0.0
CC(C)NNC(=O)c1ccncc1,0.0
CNC1C(O)C(OC2C(O)C(OC3OC(CN)C(O)C(O)C3O)C(N)CC2NC(=O)C(O)CN)OCC1(C)O,0.0
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,1.0
CCN(CC)C(=O)N[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,1.0
CCOC(=O)c1ccccc1C(=O)OCC,0.0
Br\C=C\1/CCC(C(=O)O1)c2cccc3ccccc23,1.0
CC(C)C1CCC(C)CC1=O,0.0
O=C(CN1CCN(Cc2ccc3OCOc3c2)CC1)N4c5ccccc5Sc6ccccc46,1.0
CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c4ncnc1c24,0.0
COc1cc(cc(OC)c1OC)C(=O)NCCCCCC(=O)O,0.0
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0.0
CC(=O)N[C@@H]1C(O)OC(CO)C(O)C1O,0.0
COCCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC\C=C\c3ccccc3)C,0.0
OC(=O)c1cc(nc2ccccc12)c3ccccc3,0.0
CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccccc3,0.0
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c4ccccc4,1.0
OC(=O)c1ccc[n+]([O-])c1,0.0
CC(=C[C@@H]1[C@@H](C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C)C,0.0
CC1NCCOC1c2ccccc2,0.0
O=C1NC(=O)c2ccccc2O1,0.0
[O-]C(=O)c1ccccc1C2=C3C=C(Br)C(=O)C(=C3Oc4c(Br)c([O-])c(Br)cc24)Br,1.0
CCCCCCCCCCCCCCCCCCNC(=O)OCC(COP(=O)([O-])OCC[n+]1ccsc1)OC,0.0
CC(C)(O)[C@@H]1CC[C@@](C)(O)CC1,0.0
N#CC1(CCCCC1)N2CCCCC2,0.0
NC(=O)N[C@H]1NC(=O)NC1=O,0.0
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,1.0
CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24,0.0
CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]6NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC1=O)c7ccc(O)c(c7)c8c(O)cc(O)cc8[C@H](NC6=O)C(=O)O)c3O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O[C@H]%10C[C@](C)(N)[C@H](O)[C@H](C)O%10)c(Cl)c2,0.0
CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.0
COC1CC(CC(C)C2CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC3CCC(C)[C@](O)(O3)C(=O)C(=O)N4CCCCC4C(=O)O2)OC)CCC1O,0.0
NC(=O)N,0.0
NC(=O)CS(=O)C(c1ccccc1)c2ccccc2,0.0
COc1ccccc1OC[C@H](O)COC(=O)N,0.0
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,0.0
COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)(C)CN(C)CCC(c3ccccc3)c4ccccc4)C,1.0
COc1ccc(C(=O)c2ccccc2)c(O)c1,1.0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.0
OCC1=CC(=O)C(=CO1)O,0.0
CNCCC(Oc1ccccc1C)c2ccccc2,1.0
NCCC(=O)NCCc1cnc[nH]1,0.0
COC(=O)CCC[N+](C)(C)C,0.0
CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,0.0
CNCCc1ccc(O)c(O)c1,0.0
C[N+]1(C)CCN(CC1)c2ccccc2,0.0
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0.0
Cc1cnc(c[n+]1[O-])C(=O)O,0.0
CN1CCN(CC1)C2Cc3ccccc3Sc4ccc(Cl)cc24,1.0
CCCCCC(C)N,0.0
CCCN[C@@H](C)C(=O)Nc1c(C)csc1C(=O)OC,0.0
NC(=O)c1ccccc1O,0.0
OC(COc1cccc2OC(=CC(=O)c12)C(=O)O)COc3cccc4OC(=CC(=O)c34)C(=O)O,0.0
FC(F)(F)c1cccc(Nc2ncccc2C(=O)OC3OC(=O)c4ccccc34)c1,0.0
OC[C@H]1OC(C[C@@H]1O)N2C=C(C(=O)NC2=O)C(F)(F)F,0.0
Oc1ncc(N(CCCl)CCCl)c(O)n1,0.0
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,0.0
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C12,0.0
COC(=O)c1ccccc1C(=O)c2ccc(OCCN3CCCCC3)cc2,0.0
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0.0
C[C@H](N)[C@H](O)c1cccc(O)c1,0.0
N[C@H](CCC(=O)N)C(=O)O,0.0
Nc1ccc(cc1)S(=O)(=O)Nc2cnc3ccccc3n2,0.0
CCN1N=C(C(=O)O)C(=O)c2cc3OCOc3cc12,0.0
[NH3+]C(=N)N1CCc2ccccc2C1,0.0
CN1CCN(CC1)C(=O)O[C@@H]2N(C(=O)c3nccnc23)c4ccc(Cl)cn4,0.0
OCC1O[C@H](Oc2ccc(O)cc2)C(O)C(O)C1O,0.0
CC(C)C[C@H](NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)C(=O)O,0.0
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-],0.0
COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCN(C)Cc3ccccc3)C,1.0
CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,0.0
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,1.0
Cc1nc(Nc2ncc(s2)C(=O)Nc3c(C)cccc3Cl)cc(n1)N4CCN(CCO)CC4,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0
CO\N=C(/C(=O)N[C@H]1[C@@H]2SCC(=C(N2C1=O)C(=O)[O-])C[N+]3(C)CCCC3)\c4csc(N)n4,0.0
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,1.0
COc1ccc(CN=O)c(c1)C(=O)CCNC(=O)C,0.0
NNC(=O)CP(=O)(c1ccccc1)c2ccccc2,0.0
Clc1ccc(cc1)C(C#N)c2c(Cl)cc(cc2Cl)N3N=CC(=O)NC3=O,0.0
OS(=O)(=O)NC1CCCCC1,0.0
CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(cc3)N(C)C,1.0
CN1C(=O)CC(=O)N(c2ccccc2)c3cc(Cl)ccc13,0.0
CN(C)[C@@H]1[C@H]2C[C@H]3C(=C(O)[C@@]2(O)C(=O)C(=C1O)C(=O)NCN4CCCC4)C(=O)c5c(O)cccc5[C@]3(C)O,0.0
Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,0.0
C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O,0.0
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,0.0
COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,1.0
CC[C@H]([C@H](CC)c1ccc(O)cc1)c2ccc(O)cc2,0.0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)[C@@H](O)CNC(C)(C)C,0.0
S=C(Nc1ccccc1)Nc2nccs2,0.0
COc1ccc(cc1OC2CCCC2)[C@@H]3CNC(=O)C3,0.0
C[C@H](NC(=O)\C(=C\c1ccc(O)c(O)c1)\C#N)c2ccccc2,0.0
C[N+](C)(CCC(=O)CC[N+](C)(C)c1ccc(CC=C)cc1)c2ccc(CC=C)cc2,0.0
CN(C)c1cc2c(Nc3ccc4c(cnn4Cc5ccccc5)c3)ncnc2cn1,0.0
COc1ccc(cc1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,0.0
CO\N=C(\C(=O)NC1C2SCC(=C(N2C1=O)C(=O)[O-])CSC3=NC(=O)C(=NN3C)[O-])/c4csc(N)n4,0.0
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,0.0
CCC(=O)OC1(CCN(C)CC1C)c2ccccc2,0.0
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,0.0
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl,1.0
C[C@@H](C(=O)O)c1ccc(cc1)C(=O)c2cccs2,0.0
CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3cc4cc(NS(=O)(=O)C)ccc4[nH]3,1.0
COc1cc(cc(OC)c1OC)C(=O)N2CCOCC2,0.0
CC(=O)NCCc1c[nH]c2ccccc12,0.0
CCCCOc1ccc(CC(=O)NO)cc1,0.0
CCN(CC)CCOc1ccc(cc1)c2nc3cc(Cl)ccc3s2,1.0
CC(C)c1c(C(=O)c2ccccc2)c(c3ccccc3)c(c4ccc(F)cc4)n1CCC(O)CC(O)CC(=O)[O-],0.0
CC(O)C(=O)O,0.0
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c3ccc(F)cc3)CC1,1.0
CCN(CC)c1ncnc2c1ncn2[C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])C(Br)(Br)P(=O)(O)[O-])[C@@H](O)[C@H]3O,0.0
CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(Cc3c[nH]c4cccc2c34)N(CC=C)C1,0.0
C[C@H]1OC(OC2C(O)[C@@H](O)C(OC3C(O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)C(O)C1N[C@H]4C=C(CO)[C@@H](O)[C@H](O)C4O,0.0
Nc1nc(Nc2ccccc2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@H](O)[C@H]4O,0.0
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@H](Cl)[C@@H](C4)OC)\C,0.0
c1ccc2ccccc2c1,0.0
O=C(CCNNC(=O)c1ccncc1)NCc2ccccc2,0.0
[O-][N+](=O)OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0.0
N[C@@H](CN1C=C(I)C(=O)NC1=O)C(=O)O,0.0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.0
CC(C)NCC(O)COc1cccc2[nH]ccc12,0.0
COc1ccc(cc1OC)S(=O)(=O)N2[C@@H](C(=O)N3CCC[C@H]3C(=O)N)[C@@](O)(c4ccccc4Cl)c5cc(Cl)ccc25,0.0
NCC1CCC(N)C(O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CO)C(O)C(N)C3O)C2O)O1,0.0
CCOP(=S)(OCC)Oc1ccc2C(=C(Cl)C(=O)Oc2c1)C,0.0
CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2NC(=O)C=Cc12,0.0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)S(=O)(=O)C)c4ccccc4)C(=O)N2[C@H]1C(=O)O,0.0
C[C@H]1C[C@H]2[C@H]3CC[C@@H](C(=O)C)[C@]3(C)C[C@@H](O)[C@@H]2[C@]4(C)CCC(=O)C=C14,0.0
OC(C#CCN1CCCC1)(c2ccccc2)c3ccccc3,1.0
CCc1cc(ccn1)C(=S)N,0.0
O=C1N(c2ccccc2)c3ccccc3C1(Cc4ccncc4)Cc5ccncc5,0.0
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)C7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0.0
OCc1ccccn1,0.0
CC(C)(C)CC(C)(C)c1ccc(O)cc1,0.0
C[N+](C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=CC(=NC2=O)N,0.0
C[N+](C)(C)CCCCCC[N+](C)(C)C,0.0
COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,0.0
COc1ccc(C(=O)CCC(=O)O)c2ccccc12,0.0
CN1CCN(CC(=O)N2c3ccccc3NC(=O)c4csc(C)c24)CC1,0.0
