smile,solub
Cc1ccc(cc1)C(=O)NC2CCCCNC2=O,1
CC1CN(CC(C)O1)C(=S)Nc2cccc(Cl)c2Cl,1
CC(OC(=O)C1CC2CCCC(C1)C2=O)C(=O)Nc3cccc(c3)N(=O)=O,1
CCOc1ccccc1Nc2ccc(cc2N)C(=O)O,1
Cc1ccc(CN2CC(CC2=O)C(=O)Nc3ccc(C)cn3)cc1,1
O=C(NCc1ccccc1)NCC23CC4CC(CC(C4)C2)C3,0
COc1ccc(C(=O)COC(=O)c2ccccn2)c(OC)c1,1
CC(C)c1ccccc1NC(=O)c2ccc3ncsc3c2,1
COc1ccccc1C(=O)NNC(=O)c2ccc(Cl)cc2,0
CCOC1=C\C(=C\NNC(=O)c2ccc(NC(=O)C3CC3)cc2)\C=CC1=O,0
CN(CCOc1ccccc1)CC(=O)Nc2cc(ccc2Cl)N(=O)=O,1
Cc1cc(C)c(C)c(c1C)S(=O)(=O)NC2CCCCC2,0
CC1=C(Br)C2=C(Nc3ccc(C)cc3)C(=O)N=C2C=C1,1
Fc1ccccc1NC(=O)OC2CN3CCC2CC3,1
N\C(=N/OC(=O)c1cccs1)\c2ccc(Cl)cc2,0
Nc1nnc(CC(=O)N\N=C\c2oc(cc2)c3cccc(c3)C(=O)O)s1,1
N#C\C(=C/c1cccnc1)\c2ccccn2,1
COCCCNC1=Nc2ccccc2NC1=O,1
Cc1ccc(NC(=O)C2=NNC(=O)c3ccccc23)cc1S(=O)(=O)N4CCOCC4,0
CC(=O)CNc1ccc(cc1)S(=O)(=O)N\N=C\c2ccccc2,1
CCCc1cc(NCc2ccccn2)n3nc(C)c(c4ccccc4)c3n1,0
CC(CCc1ccccc1)NC(=O)c2cc(C)ccc2C,0
CN(C)C(=O)c1ccc(s1)c2cc(nn2C)C(F)(F)F,1
CS(=O)(=O)c1ccc(cc1N(=O)=O)C(=O)OC2CCOC2=O,1
Nc1ccccc1OCCOc2ccccc2N,1
CN1\C(=C/C=O)\C(C)(C)c2ccccc12,1
COc1ccc(NC(=S)NNc2ccc(cc2)C(=O)O)cc1,1
COc1cc2ccccc2cc1C(=O)N3CCCC(C3)C(F)(F)F,1
Cc1oc(cc1)C(=O)Nc2ccc(cc2)C(=O)N3CCCCC3,1
Cc1ccc(cn1)C(=O)N\N=C\c2oc(cc2)c3ccccc3N(=O)=O,1
CCCCc1nc(SCC(=O)Nc2nnc(CCCC)s2)n[nH]1,1
OC(=O)C1CCC1C(=O)Nc2nc(cs2)c3ccc(Cl)s3,1
CCC1CCCCN1S(=O)(=O)c2ccccc2,1
OCCOc1ccc(cn1)N(=O)=O,1
CC(C)(C)NC(=S)N1CCn2cccc2C1c3cccnc3,1
NS(=O)(=O)c1ccc(cc1)N=NN2CCCCC2,1
COc1ccccc1C(=O)NCCC(=O)NC2CCCCCC2,1
Cc1cc(\C=N\NC(=O)N)c(C)n1c2ccc(F)cc2,1
COc1ccc(NC(=S)N2CCCC2)c(OC)c1,1
Fc1cccc(Cc2noc(CN3CCSCC3)n2)c1,1
Cc1cccnc1Nc2nc(cs2)c3ccc(F)cc3,0
C\C(=N/N1CCN(Cc2ccc(Cl)cc2)CC1)\c3ccc(F)cc3,1
CC(C)N1CCN(Cc2nccn2c3cccc(C)c3)CC1CCO,1
COc1ccc(cc1)C(=O)\C=C\Nc2cc(C)ccn2,0
CC(=O)c1cccc(NC(=O)NCCc2c[nH]c3ccccc23)c1,0
Cc1ccc(O)c(N\C=C\C(=O)c2ccc(F)cc2)c1,0
CCn1c(C)cc(C(=O)COC(=O)c2cccnc2SC)c1C,0
CC(C)CN1C(=O)c2ccc(NC(=O)Cc3ccccc3)cc2C1=O,0
Cn1cccc1CC(=O)NNC(=O)Nc2ccccc2F,1
Brc1oc(cc1)C(=O)NN2Cc3ccccc3C2=N,1
CC[C@H](C)[C@H](NC(=O)N)C(=O)NCCc1ccc(Cl)cc1,1
CCC(=O)N1CCN=C1SCc2cccc(c2)C(F)(F)F,1
O=C(CN1CCN(Cc2ccccc2)CC1)Nc3ccccc3,1
CC1CCCC(NC(=O)c2ccc3snnc3c2)C1C,0
Brc1ccc(OC(=O)c2cccnc2)cc1,1
CC(C)NC(=S)N\N=C\c1ccccc1N(=O)=O,0
CC(C)(C)NC(=S)NNC(=O)[C@H]1C[C@@H]1c2ccccc2,1
CCC(NC(=S)NC1CCCCC1)c2ccc(C)cc2,0
Cn1c(SCc2cccc(Br)c2)nnc1c3ccccn3,1
C\C(=N/NC(=O)CN1CCN(CC1)S(=O)(=O)c2ccc(C)cc2)\c3ccncc3,1
Cn1ccnc1SCC(=O)Nc2ccc(SC(F)F)cc2,1
COc1ccc(NC(=O)Nc2ccncc2)c(OC)c1,1
Clc1ccc(Cl)c(SCC(=O)NCCCn2ccnc2)c1,1
OC1(CC(=NN1C(=O)c2ccccc2)C(F)(F)F)c3ccc(F)cc3,0
COc1cc(cc(OC)c1OC)C(=O)NCC2CCCCC2,1
O=C(CSc1oc(nn1)c2cccnc2)N3CCCCC3,1
CNC1=C(NC(=O)C2CCC(C)CC2)C(=O)Oc3ccccc13,0
Fc1cc(C(=O)N2CCN(CC2)C(=O)C3CCCO3)c(F)c(F)c1F,1
Clc1cc(ccc1C(=O)Nc2ccncc2)N(=O)=O,1
CC(C)n1cc(\C=N\Nc2ccc(cc2)C(=O)O)c3ccccc13,1
CCOC(=O)\C(=C\Nc1ccsc1C(=O)C)\C#N,0
CCNC(=O)NC(=O)CSc1ccc(cn1)S(=O)(=O)N2CCOCC2,1
COc1ccc(NC(=O)c2ccccc2Oc3ccccc3)cc1,0
CN(C(=O)COC(=O)c1cccc(c1C)N(=O)=O)c2ccccc2,1
CN(C)c1ccc(\C=N\NC2=NS(=O)(=O)c3ccccc23)cc1,0
CC1=NNC(=NC1=O)SCc2cc(cc3COCOc23)N(=O)=O,1
COC(=O)c1sccc1NC(=O)Nc2cc(C)cc(C)c2,0
O=C(CC#N)Nc1ccc(cc1)C(=O)Nc2cccnc2,1
Cn1ccc(NC(=O)c2ccc(Cl)cc2Cl)n1,1
Cc1[nH]cnc1C(=O)N\N=C\c2ccc(s2)N(=O)=O,0
O=C(COC(=O)CCNS(=O)(=O)c1ccccc1)NC2CC2,1
O=C(N1CCCCCC1)c2oc(cc2)N(=O)=O,1
CC(OC(=O)c1ccc(Cl)nc1)C(=O)c2c(C)[nH]c3ccccc23,1
CN(Cc1onc(n1)c2cnccn2)Cc3n[nH]c4CCCCCc34,1
Cc1cc(ccc1N(=O)=O)C(=O)N2CCN(CC2)C(=O)c3occc3,1
Clc1ccccc1c2snc(N3CCSCC3)c2C#N,0
COc1cc(OC)cc(c1)C(=O)NCc2ccc3OCOc3c2,1
CN(CC(=O)NC1CC1)S(=O)(=O)c2ccc(F)cc2,1
COC(=O)c1c(C)[nH]c(C(=O)CN2C(=O)C3CC=CCC3C2=O)c1C,1
CN(C)\C=C(/C#N)\S(=O)(=O)c1ccc(Cl)cc1,1
Clc1ccc(cc1)C2(CC2)C(=O)Nc3nccs3,1
Cc1cc(C)n2nc(SCC(=O)Nc3ccccc3)nc2n1,1
Clc1ccc(C(=O)Nc2ccc(cc2)N3CCCC3)c(Cl)c1,0
OC(=O)c1ccc2SCC(=O)Nc2c1,1
CN1CCN(CC1)c2nnc(c3ccc(Cl)cc3)c4ccccc24,1
COc1cccc(CNC(=O)c2n[nH]c3ccccc23)c1,0
COc1ccc(cc1NC(=O)c2cccnc2)N(=O)=O,1
Cc1occc1c2oc(SCC(=O)Nc3ccccn3)nn2,1
Clc1cccc(c1)c2csc(Nc3cccnc3)n2,0
O=C(Cn1nnc2ccccc12)OCc3ccccc3,1
Brc1ccc(NC(=O)c2cc3ccccn3n2)cc1,0
Cc1cc(C)c(C)c(OCC(=O)O\N=C(/N)\c2ccncc2)c1,1
CCN(CC(=O)NC1CC1)S(=O)(=O)c2ccc(OC)cc2,1
COc1ccc(OC)c(c1)S(=O)(=O)NCc2ccccn2,1
Clc1ccc(N2C(=O)C3C4CCC(C=C4)C3C2=O)c(Cl)c1,0
CC(OC(=O)c1cccc(c1)N(=O)=O)C(=O)N2CCc3ccccc23,0
CC(OC(=O)CC12CC3CC(CC(Br)(C3)C1)C2)C(=O)Nc4ccc(NC(=O)C)cc4,1
OC(=O)c1ccc(Sc2nnc3ccccn23)c(c1)N(=O)=O,1
CCCN(Cc1ccccc1)C(=S)Nc2cccc(C)c2C,0
COc1ccccc1C(=O)c2c(C)c(CCC#N)n3ccccc23,1
CCSC1=Nc2sc3CN(C)CCc3c2C(=O)N1c4ccccc4C,1
Nc1nc(CSc2ccc(Cl)cc2)nc(n1)N3CCCCC3,0
CN1C(=S)NN=C1CNC(=O)OC(C)(C)C,1
Cc1cc(C)c(OCC(=O)Nc2nnc(s2)C3CC3)c(C)c1,0
Clc1ccccc1c2noc(CCC(=O)NCc3occc3)n2,1
Clc1ccccc1NC(=O)COC(=O)c2ccc3ncsc3c2,0
CN(C1CCCCC1)C(=O)COC(=O)c2sccc2C,1
CN(C)c1cccc(c1)C(=O)NNC(=O)C23CC4CC(CC(C4)C2)C3,1
CC(=O)c1ccc(NC(=O)c2onc(C)c2)cc1,1
COc1ccccc1N2CCN(CC(=O)NCc3ccc(Cl)cc3)CC2,1
Fc1ccccc1NC(=O)CNC(=O)Cc2cccc3ccccc23,1
CC(C)NCC(O)COC1CC(C)CCC1C(C)C,1
Cc1cc(C)n(n1)c2ccc(cc2)C(=O)NCc3ccccc3,1
COC(=O)CC(c1ccc(F)cc1)n2c(C)ccc2C,1
CN(C)C(=O)CSc1ncccc1c2nc3ccccc3[nH]2,1
Nc1cccc2cnccc12,0
O=C(N\N=C\C=C\c1ccccc1)NC2CCCCC2,0
CC(C)COC(=O)N1C[C@H](O)C[C@H]1C(=O)Nc2ccc(Cl)cc2,1
CC1=CC(=C(C(=O)N1)N(=O)=O)OC(=O)c2ccccc2C,1
CN1C(=O)N(C)c2cc(NC(=O)CSc3ccccc3)ccc12,1
ClC1(Cl)CC1CCNC(=O)c2ccc(cc2)N(=O)=O,1
COc1ccc(NC(=S)NC2CCCCC2)c(OC)c1,1
Cc1cccc(\C=N\N2C(=S)NN=C2COc3ccccc3)c1,1
Cc1occc1C(=O)Nc2ccc(cc2)S(=O)(=O)N,1
COC(=O)c1ccc(COc2cccnc2N(=O)=O)cc1,0
CC(OC(=O)c1sc(C)nc1C)C(=O)Nc2ccc(F)cc2,1
CN1N(C(=O)C(=C1C)NC(=O)COC(=O)\C=C\c2ccc(Cl)cc2)c3ccccc3,1
O=C(c1ccccc1)c2cnc[nH]2,1
Clc1ccc(Cl)c(c1)C(=O)NC2=CC(=O)NC(=O)N2,1
CCN1C=CC=C/C/1=N/C(=S)NCC=C,1
Brc1ccc(cc1)C(=O)N(C2CCCCC2)c3ccccn3,1
CN1C(=S)N\C(=C/c2cn(CC(=O)N3CCCCC3)c4ccccc24)\C1=O,0
Fc1ccccc1N2CCN(CC2)C(=O)Cc3ccccc3,1
COc1ccccc1CNC(=O)COC(=O)c2cc(C)nc3ccccc23,1
Cc1cc(ccc1N(=O)=O)C(=O)OCC(=O)NC2CC2,1
S=C1NN=C(N1Cc2ccccc2)c3cccs3,0
CCOC(=O)c1cc2C(=O)c3cc(C)ccc3Oc2nc1C,0
CC(C)c1ccc(NC(=O)C2C3CCC(C=C3)C2C(=O)O)cc1,0
Cc1nc(SCc2ccccc2C#N)n[nH]1,1
CC1=Nc2cccc(c2NC(=O)C1)N(=O)=O,1
CCCOc1ccc(cc1)C(=O)NCC2(CCCCC2)N(C)C,1
CN1C(=O)CN=C(c2ccccc2Cl)c3cc(Br)ccc13,1
COC(=O)c1ccc(OC(=O)CN2C(=O)c3ccccc3C2=O)cc1,1
COc1ccc(cc1)c2cnnn2c3ccc(cc3)N(=O)=O,1
CN(C)CCc1[nH]c2ccc(C)cc2c1CN3CCOCC3,1
CCOC(=O)c1ccccc1NC(=O)Cc2ccc(s2)S(=O)(=O)N3CCCC3,1
CC1=CC(C)(C)NC(=S)N1c2cc(C)cc(C)c2,0
O=C(NCc1ccncc1)C2=NN(C(=O)CC2)c3ccccc3,1
COC(=O)Cn1cc(C(=O)c2ccccc2F)c3ccccc13,1
CC1=CC=C\C(=C/NN2C(=S)NN=C2c3ccccc3)\C1=O,0
COc1ccc(cc1NC(=O)COc2ccc(cc2)c3ocnn3)C(C)(C)C,0
COc1ccccc1C(=O)NCC(=O)N\N=C\c2ccc3OCOc3c2,0
COc1ccc(Cl)cc1NC(=O)C[n+]2cccc(C)c2,1
Fc1cccc(\C=N/NC(=O)c2ccc(cc2)c3ccccc3)c1,0
CCS(=O)c1scc(c2ccc(Cl)cc2)c1C#N,1
NNC(=O)c1cnn(c2ccccc2)c1n3cccc3,1
Fc1ccccc1SCC(=O)NC(=O)c2ccc(Cl)cc2,0
N(\N=C\c1occc1)c2nncn2\N=C\c3occc3,1
CC(C)Sc1nnc(NC(=O)CCc2ccccc2)s1,0
Cc1ccc(NC(=O)N2CCCC2C(=O)NCC3CCCO3)cc1,1
Cc1ccc(NS(=O)(=O)c2cc(N)ccc2Cl)c(C)c1,1
O=S(=O)(\C=C\c1ccccc1)N2CCc3ccccc3C2,0
COc1ccc(NC(=O)C2CC(=NO2)c3ccccc3Cl)cc1,1
COCC(=O)N\N=C/c1ccccc1OC\C=C\c2ccccc2,0
CN(Cc1ccccc1)C(=O)COC(=O)\C=C\c2ccc3OCOc3c2,1
CCn1nc(C)c(\C=N\NC(=O)Cn2nnnc2N)c1C,1
O=C(\C=C\c1cccs1)N2CCN(CC2)c3ccccc3,0
CCOc1ccccc1C(=O)OCC(=O)NCC2CCCCC2,1
Cc1ccsc1C(=O)Nc2nc3ccccc3[nH]2,0
CC(OC(=O)C1=COCCO1)C2=NC(=O)c3ccccc3N2,1
Fc1ccc(\C=N\N2CCN(Cc3ccccc3)CC2)cc1,1
O=C1C=CC=C/C/1=C\2/Nc3ccccc3C(=N2)NC4CCCC4,0
COc1cc(ccc1NC(=O)N2CCCCCC2)N(=O)=O,1
Brc1c[nH]c(c1)C(=O)N2CCSCC2,1
CN1N(C(=O)C(=C1C)N2C(=S)S\C(=C\3/C(=O)N(C(=O)C)c4ccccc34)\C2=O)c5ccccc5,1
Fc1ccc(cc1)C(=O)N(CC(=O)Nc2ccccc2Br)Cc3occc3,1
CN(C)c1cccc2cccc(N(C)C)c12,1
CN(C)c1ncnc2c3cc(C)ccc3n(C)c12,1
Cc1ccc(cc1N(=O)=O)S(=O)(=O)N2CCC(CC2)C(=O)N,1
Fc1ccc(CNC(=O)C(Cc2ccccc2)n3cccc3)cc1,1
NC(=O)CSc1ncnc2c1nnn2Cc3ccc(F)cc3,1
CC(=O)c1ccc(NC(=O)C[n+]2ccccc2)cc1,1
Cc1[nH]c2c(cccc2c1C)N(=O)=O,0
Clc1ccccc1NC(=S)NC2CCCCCC2,1
O=C(CCNS(=O)(=O)c1ccccc1)N2CCOCC2,1
Cn1c(SCC(=O)NC(=O)NCC=C)nnc1C(F)(F)F,1
C\C(=C/C[N+](C)(C)CC(=O)OCCc1ccccc1)\Cl,1
CCNc1nc(cs1)c2cc(C)n(Cc3occc3)c2C,0
COC(=O)c1oc(cc1)S(=O)(=O)NCc2occc2,1
COc1cccc(c1)C(=O)Nc2ccc3[nH]ncc3c2,1
Cc1cc(C)c(cc1C)C(=O)CN2N=C(C(=O)O)c3ccccc3C2=O,0
Clc1ccc(cc1)c2nc(NCCCN3CCOCC3)c4ccccc4n2,0
Cc1cccc(c1)c2nc(Nc3ccc(O)cc3)c4ccccc4n2,0
CC(C)c1ccc(NC(=S)NCc2ccc3OCOc3c2)cc1,0
CC1(C)CC(=O)C2=C(C1)NC(=O)NC2c3ccccc3Cl,1
Cc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3N(=O)=O)c2,0
CC(C)(C)N1C(=O)c2ccc(cc2C1=O)C(=O)Nc3ccc(O)cc3,1
COC(=O)c1ccccc1NC(=O)CSc2ncn[nH]2,1
CC1=C(C(=O)c2cc(Br)ccc2O1)c3nn[nH]n3,1
Cc1cc(C)c2c(N)c(sc2n1)C(=O)c3ccccc3Cl,0
Clc1ccc(cc1)C(=O)CSC2=NCCS2,1
COc1ccc(NC(=O)C2=C\C(=C/3\C=CC(=CC3=O)C)\NN2)c(OC)c1,0
O=N(=O)c1cc(ccc1N\N=C\c2ccccc2)C#N,0
COc1cc2CC3(CCCC3)NC(=S)c2cc1OC,0
CC(=O)c1ccc(NC(=O)c2oc3ccccc3c2)cc1,0
OCCCNC1=C2N=C3C=CC(=CC3=C2CCC1)Cl,1
ClC12CC3CC(C1)CC(C3)(C2)C(=O)Nc4ccc(cc4)S(=O)(=O)Nc5ncccn5,1
S=C1NC=CN1CCc2ccccc2,1
Clc1cccc(c1)c2onc(c2)C(=O)NC3CCCC3,0
O=C(CCC1CCCCC1)Nc2ccc(cc2)C(=O)c3ccncc3,0
CC(C)(C)C(=O)Nc1nc2cc3OCOc3cc2s1,0
COCCNC(=O)c1cc2sccc2n1C,1
Cn1cc(C(=O)CCl)c2ccccc12,1
CCOC(=O)C1Sc2ccccc2NC1=O,1
CCCNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2Cc3ccccc3CN2,1
CCOc1ccc(cc1)S(=O)(=O)N(CC)CC(=O)N2CCCC2,1
CNC(=S)N1CCC(CC1)c2nc3ccccc3s2,1
COc1ccc(c(c1)C(=O)O)c2c(C)nn(C)c2C,1
CC(N1C(=O)c2ccccc2C1=O)C(=O)NC3CCCCC3C,1
O=C(NC1CCN(Cc2ccc3ccccc3c2)CC1)c4ccccc4,0
COc1cccc(C(=O)OCC(=O)NCc2ccc3OCOc3c2)c1OC,1
O=C(N\N=C\c1ccncc1)c2cccc(N\N=C\c3ccncc3)c2,0
CCOc1ccc(cc1CN2C(=O)N(CC)C(=O)C2=O)C(=O)C,1
Cc1cc(Nc2cccc(c2)C(=O)O)n3ncnc3n1,1
Cc1ccc(C)c(Nc2nc3ccccc3n4cnnc24)c1,0
C\C(=N/NS(=O)(=O)c1c(C)cc(C)cc1C)\c2ccncc2,1
CCCN1CCC(CC1)NC(=O)C2CCN(CC2)C(=O)C,1
CC1CCN(CC1)C(=O)CSc2oc(nn2)c3cccnc3,1
OC(CN1CCN(CC1)c2cccc(Cl)c2)c3ccc(F)cc3,1
CC(C)COc1ccc(cc1)C(=O)OCC(=O)NCc2cccs2,0
CCC(=O)N1N=C(CC1c2ccc(cc2)N(C)C)c3oc(C)cc3,1
Cc1cc(C)cc(NC(=O)CN2C(=O)NC(Cc3c[nH]c4ccccc34)C2=O)c1,0
COc1ccc(OC)c(\C=N\NC(=O)C(=O)NCc2cccnc2)c1,1
CC1CCCCC1NC(=O)COC(=O)c2cccn2C,1
Brc1ccc(cc1)S(=O)(=O)NCC(=O)N2CCN(Cc3ccccc3)CC2,0
CS(=O)(=O)Cc1ccc(cc1)C(=O)NNC(=O)c2cc(n[nH]2)c3ccccc3,1
CN(C)C1=NCC(CSC(=N)N)S1,1
CCSC1=C(C(=O)N(c2ccccc2)c3ccccc13)N(=O)=O,0
C[n+]1ccn(C)c1COc2ccc(C=O)cc2,1
Clc1cccc(Cl)c1CC2=NC(=O)C=C(N2)c3ccccc3,0
CC(NS(=O)(=O)c1ccc(C)cc1)C(=O)NC(C)c2cccs2,1
CN(C)S(=O)(=O)C1=CNC(=S)C=C1,1
CCOC(=O)C1=CN(CC#N)c2cc(F)c(F)cc2C1=O,1
COC1=CC=C\C(=C/NNC(=O)CNC(=O)COc2ccccc2)\C1=O,1
CC(C)CN1CCN(Cc2ccc(cc2)C(F)(F)F)CC1CCO,1
FC(F)(F)c1cccc(NC(=O)NNC(=O)c2ccc[nH]2)c1,1
C1Cc2c([nH]c3ccccc23)c4ccccc4O1,0
OC(C(=O)N\N=C\c1ccccn1)c2ccccc2,1
CCCn1nnnc1NCc2ccc(OC)cc2,1
Clc1ccc(cc1)S(=O)(=O)N2CCC[C@H]2C(=O)Nc3nccs3,1
COc1ccc(NC(=O)c2oc(cc2)S(=O)(=O)N3CCOCC3)cc1,1
CC(C)(C#CC(O)(c1ccccc1)c2ccccc2)N3CCCC3,1
COc1ccccc1OCC(=O)Nc2cc(ccc2N3CCCCC3)S(=O)(=O)N4CCOCC4,0
CCOc1ccc(cc1)n2c(C)c(C(=O)O)c3cc(OC)ccc23,0
CCOC(=O)C(=O)N1CCN(CC1)c2ccccc2OC,1
CN1CCCN(Cc2onc(n2)c3ccc(Cl)cc3)CC1,1
CC(C)CNC(=O)c1cc2C(=O)N3C=CC=C(C)C3=Nc2s1,0
Cc1ccc(OCC(=O)N2CCc3ccccc23)c(n1)N(=O)=O,0
CN(CC(=O)Nc1cc(C)ccc1C)C(=O)C2CCCC2,1
COc1cc(OC)cc(c1)C(=O)NNC(=O)Cc2cccs2,1
Cc1ccc(NS(=O)(=O)c2ccc3NC(=O)C(=O)Nc3c2)cc1Cl,1
CCOc1ccccc1\C=N\Nc2ccc(Cl)nn2,0
OC(=O)c1cccc(CN2C(=O)c3ccccc3C2=O)c1,1
COc1ccc2CCc3sc(NC=C4C=CC(=O)C=C4)nc3c2c1,1
Cc1cc(C(=O)OCC(=O)Nc2nccs2)c3ccccc3n1,0
Clc1ccc(cc1)S(=O)(=O)NCC2CCCO2,1
CC1Sc2ccc(cc2NC1=O)C(=O)Nc3ncccc3C,1
COc1cc(cc(OC)c1OC)C(=O)OCC2CC(=NO2)c3ccccc3,1
CCCCOC(=O)CSc1oc2ccccc2n1,0
O=S1(=O)N=C(N\N=C\c2cccs2)c3ccccc13,1
COC(=O)c1[nH]nc(c2ccccc2)c1c3ccccc3,0
COc1cccc(NC(=O)CCN2C(=O)C3CC=CCC3C2=O)c1,1
CC(C)Oc1ccc(\C=N\N(CCC#N)C(=S)N)cc1,1
Clc1ccc(CS(=O)(=O)N2CCCCCC2)cc1,0
CN(C)\N=C\C=C\1/CCC\C(=C\c2cccs2)\C1=O,0
COc1ccc(CN2C(=O)CS/C/2=N/N=C/c3ccccc3)cc1,0
CC(=O)c1cccc(OCC(O)CNCCOc2ccc(C)cc2)c1,1
Fc1cc(NC(=O)CSc2ccccc2)ccc1N3CCOCC3,0
CCCn1nc(NC(=O)C2CCCO2)c3cc4cccc(C)c4nc13,1
OC(CNC1Cc2ccccc2C1)c3ccccc3,1
COc1ccc(Cl)cc1CSc2ncn[nH]2,1
CCOc1ncccc1C(=O)OCC(=O)c2ccccc2,1
CCOc1ccc(cc1)S(=O)(=O)N2CN(c3cccc(c3)C(=O)C)c4nc5ccccc5nc24,0
FC(F)(F)c1ccncc1C(=O)NCc2ccccc2Cl,1
CC(C)OC(=O)\C(=C/c1ccccc1)\NC(=O)c2ccccc2,1
Cc1ccc(NC(=O)c2ccc(cc2)C(=O)c3ccccc3)nc1,0
Oc1ccc(cc1C(=O)OCC(=O)Nc2ccccc2Br)S(=O)(=O)N3CCCC3,0
COc1ccc(cc1OC)c2cn3nc(C)c(C)nc3n2,1
CN(C)c1ccc(\C=N\NC(=O)C2CC2c3ccccc3)cc1,1
O=C(Cn1nnc(n1)c2cccs2)NCc3occc3,1
CCC(C)NC(=O)C1CCN(CC1)S(=O)(=O)N2CCOCC2,1
CN(C(=O)CSc1nnc(c2cccs2)n1N)c3ccccc3,1
Clc1ccc(cc1)C2C(OC3=C2C(=O)CCC3)N(=O)=O,1
O=C(NC1CCCCC1)Nc2ccccc2C(=O)N3CCCCC3,1
CSc1nsc(NC(=O)OCc2ccc(Cl)cc2)n1,0
CCCc1cc(C(=O)Nc2ccc(cc2)C(=O)c3ccc(C)cc3)n(C)n1,0
OC1NC(=S)N(C1O)c2ccccc2,1
CCCCC(=O)NC(c1ccccc1)c2ccc3cccnc3c2O,0
Nc1ncnc2c1ncn2Cc3ccccc3,1
ClC(=C(Cl)\C(=C/1\Nc2ccccc2O1)\N(=O)=O)Cl,1
O=C(CSc1nc2ccc(cc2s1)N(=O)=O)NCC3CCCO3,1
O=C(Cc1ccccc1)Nc2ccc(cc2)C(=O)NCc3ccccc3,0
CN(Cc1ccccc1)Cc2c(O)ccc3ccccc23,1
Clc1ccc(C(=O)N\N=C\c2cocc2)c(Cl)c1,1
CCCN(CC(=O)Nc1ccccc1C)C(=O)c2cc(C)oc2C,1
CC(=O)C1=C(O)C(=O)N(Cc2occc2)C1c3cccc(F)c3,1
CC(C)N(Cc1ccccc1)C(=O)c2snnc2C,1
CC1CC1C(=O)OCC(=O)N(C)CC(=O)Nc2ccc(F)cc2,1
CCOC(=O)c1ccc(OC2=CNN/C/2=C/3\C=CC(=O)C=C3O)cc1,1
O=C1NC(=O)c2ccccc2N1,1
OC(=O)CC(N1C(=O)c2ccccc2C1=O)c3ccccc3,1
CC1(C)CC2CC(C)(CN2S(=O)(=O)c3ccccc3N(=O)=O)C1,0
Cc1cc(C)c2c(NC(=S)Nc3ccccc3)n[nH]c2n1,0
CCC(C)c1ccccc1NC(=O)COC(=O)C2=NN(C(=O)CC2)c3ccccc3,1
COc1cccc(c1)C(=O)N2CCOCC2,1
Clc1ccc(s1)C(=O)NN=C2CCCCCC2,0
CN(C)\C(=N/S(=O)(=O)c1ccc(C)cc1)\c2ccc(F)cc2,1
Cc1oc(C)c(c1)C(=O)NNC(=O)\C=C\c2ccccc2Cl,0
COc1ccc2nc(sc2c1)N3C(=O)CNC3=S,1
C\C(=N/Nc1ccc(Cl)cc1)\c2ccncc2,1
CCOC(=O)c1c(C=O)c2ccccc2n1CC,0
NS(=O)(=O)c1ccc(Nc2c(cncc2N(=O)=O)N(=O)=O)cc1,1
CCNc1nc2N(C)C(=O)N(C)C(=O)c2n1CCCc3ccccc3,1
Brc1ccc(cc1)C(=O)CNC(=O)c2cccs2,1
Cc1ccc(C)c(NCC(=O)c2ccc(Cl)cc2)c1,0
Brc1ccc(NC(=O)Nn2cnnc2)cc1,1
CC1(C)Cc2nc(nc(NNC(=O)c3occc3)c2CO1)c4ccccc4,1
Cc1cccc(c1)C(=O)NCC(=O)OCC(=O)NC2CCCCC2,1
NC(=S)c1ncc(cc1Cl)C(F)(F)F,1
COCC(=O)Nc1ccc(N2CCOCC2)c(c1)S(=O)(=O)Nc3ccc(OC)cc3,1
CC1=CC(=O)N=C(N\N=C\c2c(C)oc3ccccc23)N1,0
CCc1ccc(cc1)S(=O)(=O)Nc2ccc(C)c(NS(=O)(=O)C)c2,1
Cc1ccc(\C=N\NC(=O)Cc2cccn2C)cc1,1
COCC(=O)Nc1nnc(s1)c2ccc(cc2)C(C)(C)C,0
Cc1ccc(C)c(OCCN2CCOCC2)c1,1
Cc1cccc(C(=O)O)c1NC(=O)Cc2cccc3ccccc23,1
Clc1ccc2CCc3ccccc3Nc2c1,0
COc1ccc(NC(=O)C(=S)N2CCCC2)cc1,1
COc1ccc(NC(=S)N2CCC(C2)c3ccc(C)cc3)cc1,0
COc1ccc(cc1CC2=C(O)NC(=S)NC2=O)C(=O)C,1
NC(=O)CSC1=Nc2ccccc2C(=O)N1Cc3ccccc3,0
O=C(Nc1nc(ns1)c2ccccc2)c3ccncc3,0
Cc1nn2cc(cnc2c1Br)c3cccc(Cl)c3,0
CCOC(=O)c1nn(cc1O)c2ccc(F)cc2,1
Cc1cc(C(=O)OCC(=O)c2ccccc2)c3ccccc3n1,0
COc1cccc(Nc2ccc(cc2N)C(=O)O)c1,1
CCn1c2ccc(F)cc2c3nnc(SCCN4CCCCC4)nc13,1
COc1ccc(NC(=O)O\N=C\c2ccccc2)cc1,0
Cc1c(NN=C2C(=O)CC(C)(C)CC2=O)cc3c(c1N(=O)=O)C(C)(C)CC3(C)C,0
Cc1cccc(C(=O)OCC(=O)N2CCCCCC2)c1C,1
